id,eth_balance
0xd8c0d74c737cc6f8a4fb5eff5dbf36cabe278f7c,1.48555E+17
0x509eff6a1b6440311fba10f33a091b5521f902a8,1.48467E+17
0x1b8b56477d9e2289031a1d67fd70b0e6bf4cbc82,1.48439E+17
0x4f8ea18043e352379cfb0f72b265544260ae895d,1.48379E+17
0x1cddfa490356bb1cef07cb330b47427b2e0ad7b9,1.48299E+17
0x7713d566f33fcc28b39b12f54a6e6f751af9368a,1.48236E+17
0x72b35015c5168677c17499185f9c9fa83b86259b,1.4823E+17
0x42f3f6da3544997b580d635befb37312d6ffe86f,1.48224E+17
0x095a03b63558e7cdb097e19ba54f33cc01f832b9,1.48203E+17
0x0e1f6739825f63f1df13d5e276388996e82f74e4,1.48E+17
0x19cff03639a17c3fa21dc7b3497b626e03386e5f,1.48E+17
0xe05a0ebe7f24bdc0901d0efb2f15e87a6a9520eb,1.47992E+17
0x23fbd6ab58a3eb4e0762644e684a28f1813c6dd5,1.47983E+17
0xbfee04ea94250df6373f8c9d6cf726e461e04d02,1.47906E+17
0xc6f570d8384fe023fd002077eb09ba3f5eec1139,1.47761E+17
0x0949af6898a54b50306a0fe39fe5de867a552b5c,1.47153E+17
0x20936a1dd2f6db90616ca59575c40681e9a86dbc,1.46986E+17
0x33044134b195e56ca7ab3efc46ede577f1f0ef6b,1.46877E+17
0xda664ff8243254ae760f83586d18ffb8b2add874,1.4657E+17
0x57aa7d5a28d7217c8aa755a296686ddbbfd5c480,1.4632E+17
0x7983d4862f1bfa3d056d79775344ef4363650401,1.46212E+17
0xe383d39a6fc98bd08de765e29201ee2e255998d2,1.46175E+17
0xb948aa12f78aa20b4a876ab66f3ba64c12283694,1.45834E+17
0x5d5008f617a5eed7157fab2945f61e275419641f,1.45633E+17
0xfa32ce8f8aaae44489802229f4cb5270dfbca925,1.45419E+17
0x1f3eff0f372e8836ebe1e84764f0a0dec7d7ddf3,1.45379E+17
0x9fcd2b229cba6be9a7f8851ccca6665c43c54182,1.45E+17
0x17c52f0799892f7c77f12820bdf1c2276db337de,1.44748E+17
0x20f4b885afd7f83cb2aa1e4888bfd31e9eebf00d,1.44592E+17
0xded4d234b30d1631ef6a4d78721d299da5d8108e,1.4439E+17
0x865d277b7dbcac4beb27b346e1c106e23e7c4a7e,1.44022E+17
0x1e60da3090122a66ab6cb14eb5d657387dea6cea,1.43857E+17
0x753e9f3e19b8f24b58ac137e97c1c7b1e34bc22d,1.43791E+17
0x08031acb49c4e9908e85337de9a9a3e4b7cb20a7,1.43665E+17
0x4dfbf9fd88989a418ecd03f0aefe1fd4ae4b369e,1.43551E+17
0xd3230b6fef51fd5a3922570ca0f3f1d19875ab7d,1.43222E+17
0x1f3caa3b68a8084fd86f99df4a1a04f00863b2f1,1.43194E+17
0xda91db361dd77b37b903f08b8d17e1a0871c2a48,1.43166E+17
0xb72d2713fbc192ccaa6677f8368bfff868423ce1,1.4291E+17
0x90adc72e59e8af0186c978cc1f2f92d8c452aa6c,1.429E+17
0xc1c5c2ccad09bbe0fd0d248423885ff10df6b9ff,1.42648E+17
0x6e99a4866212a34e345acbbc6fcd6122bfb609db,1.42445E+17
0x876d20561390bce496e5334c851a1757856fdebf,1.42E+17
0x1a5ce739d9d5e1b6c7f8ff77e1bb2c55cbf23d21,1.41863E+17
0xe1ecb95ff6711a8ac0b2b946ab7a616f5af3fe91,1.4155E+17
0x3ba961f1294bd04f4800a25199a44263f221e565,1.41548E+17
0xa21cfa655d6a582d498b03307b3648f89f909fce,1.41178E+17
0x788bd414837b8e40f233ad8589ae0f899eddf40b,1.4098E+17
0x0bfe560426f15cfd87164aead6fd62ea7709476f,1.4E+17
0x0161f2d32735737a359ac2a8f8d2f193302e24d3,1.4E+17
0x8ea91dd09e6cd6122c7d9af52bf5b57036d7af72,1.4E+17
0x308423a9261eb293a36c9540d13752293d09827f,1.39747E+17
0xa5b840bbbf7e3c4b57ce76e9de1c29d777de84e3,1.39461E+17
0x2149673d07469cab2a2a66abbad6ebdd15b3bacf,1.3927E+17
0xd2e99ed91be7e3279613fa8f67593664b0be50f5,1.39051E+17
0xda956876ca05349843557d72e9f62c57151027b0,1.38568E+17
0x71f2d36a4adf3418873a6d463f5f2bc8c0afd9c9,1.38013E+17
0x0fef2289d9600fde76b890be193ff6447b114890,1.38001E+17
0x062d9a97654d899a1edf8cd005edfa91ccf1c8d2,1.38E+17
0x4f95225ec1d67d6afd59a2c2a9e7550f2cf3548a,1.37935E+17
0x91e7fbdee353bd9437aea6b2e52620c8e1d603de,1.37419E+17
0xe8943a5eca32c65fc538f02a1fecdef44b655ab9,1.37039E+17
0x0aac3a8950aad5a4400bbf5f9f2ef6eff1f05e37,1.37E+17
0xeae7519d2d05c3852c398d4239963a77802ddb2f,1.36874E+17
0x3ed51062bda8e4a7e32ed13f171fe8122b2b6509,1.36866E+17
0x93b6f01fdcf19c4da2eede284e5c3d75713501c1,1.35177E+17
0xed43fe7a422ad75698654f224698fa4441cb9bb2,1.35E+17
0x2af87650f88464abc4dfbc310d5fa2c4315afe44,1.3493E+17
0x5552ccbb520f76ba8d1c66f36fddb8115ffb3573,1.34896E+17
0xe18d72469c6ee0db6301e273b3a7d0b2ca595a55,1.34461E+17
0x3c12385d340e19e81d3782311edee3cc98e18cbb,1.34432E+17
0x19fee2a678632962cde957c67fe9074d44afaa10,1.34001E+17
0xf9261e76a5eecec96e16f1f0265447d27a5d530c,1.33394E+17
0x0510336b9c8cef3e6b3cf98eb6da71b5d0215237,1.3295E+17
0x7e89c5c1fd3cc6db0d1ac65c6311899551284232,1.32937E+17
0xf53e7363fffb52893349c8bf397d453102ebff34,1.32861E+17
0x4fb95c05708f42145a1215f3b626afb160af58af,1.324E+17
0x73fdb0dfa6b41f461fa967f1311c7a236f017bed,1.32318E+17
0x2c8e3e188786b63c0ebf995722f8ba660c431c70,1.32152E+17
0x0a69f73052cb1780f352caf41d566c09c7b72cd1,1.31502E+17
0x43ba8e81cee97e22a1d6b2171dc050b926832143,1.31023E+17
0x069e14d462024d64e6d611e3bf647e667752ec28,1.31016E+17
0x04f5d1b0a06e2683f54b2b6aca6a73d02cb6db72,1.30889E+17
0xdb8c9ffa7898c63f5b8c02b2f1f5574305c7f7d8,1.30508E+17
0xc6588bf3df56de0493b07795e131b3031d1c9599,1.30151E+17
0x26f7ce4bf0540e637ed21eebea57c548f59c781c,1.3E+17
0x2fee878092ba8ec478f7544bd5ce96f67ffd074b,1.3E+17
0x4b86774059d4af5c51aebbf8d0c14001d007aae7,1.3E+17
0x94069bd48bdbee6af9e13f16c07f0a2134ab942c,1.3E+17
0xcaf8f8955ceb35c19d9b4637f040aa6dace092e7,1.3E+17
0xcb519921a36465ea94728b9783031fe8b82e1465,1.29811E+17
0xf6888e4df1adb5d93f355c4c8f15d4f843ea1325,1.29736E+17
0x7b1a23e64d5b946465ffb75938e784b3f93f933c,1.29708E+17
0x776bde7c05c35331ecb955646efd4d630718597a,1.29668E+17
0x186b2f665fd1996d9c804c35654c96e2203c9482,1.29397E+17
0xb20104bcdcd64ba787851ed241f245f4825c1d56,1.29116E+17
0x5b052d687d5b2b0cb768c7795508f663e336b768,1.28446E+17
0x7fdc75ece8c0aab101da69f929265b2ab68e38d0,1.2805E+17
0x1bf4020d8361ef38c6e69be625d4e801b9ab1d89,1.27817E+17
0x6feb3a4d4595aec4b37b409ae4e8bd3c182b3237,1.27756E+17
0x9203e481727c079f4584348bdd18c2123295258a,1.27647E+17
0x09468d22645b361c5e6757eb832ab0a83a12c7a2,1.27475E+17
0x332facdc5e7635d583452cbf4b48bafe0bc12588,1.27064E+17
0x057051dbf299aefbf207b9eaf7bc8e263c4bdf9e,1.27035E+17
0xab25a49668b28d648a92e55cabdfa5d033af3661,1.26419E+17
0x107998d1da8dba5a39bd319201ecfd5cf36e635c,1.264E+17
0x9de3d0f7ed1c6fd925b4f1cd04862eead6f0f38d,1.26097E+17
0x7e19673768cb455b85eb754cfb90360d9b5a362f,1.26013E+17
0x1fef59e67c8625bb82f738313980127b4db4859e,1.26E+17
0x8bde95cc165af71440684384a9557781a6b44e3f,1.2585E+17
0xa345168d7157cab9592d59cb6f891f546429d3a7,1.257E+17
0xa45b7e9e355124258cb28cc8ca7b3faad1ea2d7d,1.25676E+17
0x1fa8887c5d87d58e9b00cbf46f5d39ff542ef6f9,1.25559E+17
0x43e1c4010b64a2c2f5b04084c71c4604f7ea99b8,1.25393E+17
0x2d2bf6f84e244b3f618689a8388348befd84ca8a,1.25382E+17
0xbf66e61d828c8e49812ac3687cd4ec895bbed369,1.25E+17
0x25387915efbc54eaeebc10053e52d8c4ec2044bf,1.24733E+17
0x024c829b9d198fce5109cea482477448292510bf,1.24437E+17
0x9c7e98cb4c124302dc206233aca86bdbbaf4c9a6,1.24399E+17
0x3c7cbc43ce78c6d94d72ab4a27ddd62dc71fbba7,1.23959E+17
0x461118bc4494ce85b9c774671ee60fda5b737374,1.23946E+17
0x0add1753068e953e8f4f5c7f57ab8a5f784f46cc,1.23597E+17
0x8cabd073caaed336e20b617d92584e8421831f7b,1.2344E+17
0x5507c1885a0067d9cb5379fb7304382dfa49c3e1,1.23166E+17
0x0099a410c507f81f2fbffc47b6e286ed9307c149,1.2266E+17
0x95dc36f3fd0ec4ef30b08e2fa3b1cd18fec6dd1c,1.22326E+17
0x4983f6af06632f1f1c350b2801c55fe195b9b79f,1.22032E+17
0xe3a76f451da169b9435ddf5374f235eaec45c4e0,1.22013E+17
0xfe3da92a5fefe91e4971a593230e509bbe2f3b13,1.22E+17
0x00516e8162a90504b7a8ef565caf51784f3f8e18,1.21953E+17
0xea62600f423c69951d86dc80bed89f9e82fc273e,1.21663E+17
0xa615d6c64fc8dcce059e0ee7b007bb39ffe82f84,1.21568E+17
0x07ce8a0ad191b0a1f01930c95cda6fddb13c0764,1.21332E+17
0x64c74457615168f81ab28b3a3716bda17eaa5dcb,1.21092E+17
0x0ef2b146b302af4b35bb23049504a6d02e17db88,1.20998E+17
0x41c0245f2a0504de77e27456e2107ac9870b0c94,1.20992E+17
0xa371a369721966f7e037432a33acd8dbad7881af,1.20662E+17
0x08faedf9349178a4eed8ac1238c5394b70cb88d0,1.2061E+17
0x0ccf0d1b9307da811dc3dfb8694fc36287c6d55f,1.2036E+17
0x2f79c517f6f6bc3ea6a16b8f2e73c6c8ff0536a0,1.20245E+17
0xecbcae86c4b3e4f9bd1eb36ef63b2fc16834bef1,1.20031E+17
0x419244f892a7ab5b640566edcaaf6a24abc43a42,1.2E+17
0x18c6b46b7f86944ccfec81cb8b519aa4ad18fa4d,1.2E+17
0x2f14a8241e1d6a27a15fdc7b704c493fa08c0162,1.2E+17
0x455801a1067321356073f766fdc1b021c4adaf3c,1.2E+17
0xd2dba85b0810d87da65df4172f9572a2859590d8,1.2E+17
0x0bce7b1d16f0d3d1ad5c87381165cb0e551d13c8,1.2E+17
0x4c5ce09732e2e260b5af592e67ea475141c2a073,1.2E+17
0x017f2c37b2d9d388d3f1b38c444574290e33b9b1,1.19872E+17
0xf8aec3583cb7e79620d5eb9ae130f6d33cc3e679,1.19793E+17
0x800fc617b91bc8d977fdf66b4e60eb55e01d4a3d,1.19579E+17
0x09f4a55709277a5a302c01810c6598ab17c9363c,1.19193E+17
0x77254066094210951d2d6c90005f09ed3ec2e747,1.19061E+17
0xa985f250cdd354926787d53bdcc408a6853fe36e,1.18972E+17
0x0b6a9a7d2dcd1169aa96fc0f7ef888179f71e0ae,1.18163E+17
0x432592920486d56fe722802d2c15f8086786b449,1.17851E+17
0x4890127f6a398c1cb84f8533d1c5107623fe05e2,1.1779E+17
0x318f970e4014c4f7a17dfc3ee7565a4c533f1861,1.17559E+17
0x262fe4673577fb054f7371f7d6bb6958194c554e,1.1747E+17
0x0ea603291090d5148541ae2a6b084c1d0b7c1edc,1.17451E+17
0xddeb288528287bbdf771ad49dda95ec591f8093b,1.17099E+17
0x06f2b1de0a063500dbc276a0c23fbd460511ce6c,1.17099E+17
0xfa6ba3f0ffe413929bc892e99b057371aef4198f,1.17E+17
0x7d5e6e72022d69bcfcff777ed0303bdbb532568f,1.168E+17
0x4a83bc92fdd0c3617ce39e33ea25235e22d8cf65,1.1658E+17
0x228e819ef202b5149bd64f8130e51d98a768df3d,1.16325E+17
0x99e4721b0399d8190bb89fc0057cf6da69822a17,1.16208E+17
0xe916886c1b66f29b95849994de5d74442878074b,1.16176E+17
0xf131156136984828621c7dcd4f02268c0a640c62,1.1587E+17
0x5dd0b10a3c376a717cceb074949b6c56c7b6c234,1.15813E+17
0x11f65c8098c6cae64a20f3b7ef5723851489190c,1.1578E+17
0xc9b6b540d29c57bcf1024b202531581900cdea4d,1.1576E+17
0xf4bd89b32ca207c3d92aab08741605ad804cab46,1.15647E+17
0x11f37f8fca8b0527a551b04651a470c9b2b9ad2a,1.15614E+17
0xd764f2971c8600e1596047bdb35c20c254c6cbb9,1.15495E+17
0xafa9920e3f5216b5b6c5151e2f0e0d597897c518,1.15379E+17
0xdf809e324352e7871e7e68e274638e26c1d7f342,1.15255E+17
0x3bf2bde09d1b143613a6cc21c72dafea600c0c1e,1.15E+17
0x89e3af9c52d4a3a5a5ce4325d6dba92584054273,1.15E+17
0xbdf809fe6432b3234b5d23394c9d3d46f0837d42,1.14836E+17
0x4327771dd69ec82351c76c4c6fddf1fe2b05b41f,1.14673E+17
0x71a7dd27bc9b6f656577fd00265f5d275a8c84ab,1.14542E+17
0x0ba6cb385e1ebc4dc98d047d6d85d1545e8f5c89,1.145E+17
0xcf4057f173d1188c76543ae0c41d646a3a1f4352,1.14462E+17
0x7da4436259b52713e2079340ff065a61aef57866,1.14319E+17
0x7014e0ab9a080ee931e25c1d7f4e61656e8bb043,1.14282E+17
0x06d4f8c72322eb0c36fa33d6510c87f04046518a,1.14118E+17
0x41e95cc4761c6247e017caba167fb6268ac0b603,1.14091E+17
0x44973a676ab6def1558992194dabb84043527ff9,1.13612E+17
0x95dd0a3165347c27f06378d290a2bd30cc667191,1.13555E+17
0x65582223ea2f1b5e6412792fe260bcca875539c9,1.1336E+17
0x2c0d4d9e86a046e73ac906307016ea0bfd130b19,1.13123E+17
0xd4272e8b39f94c2bc1e4cae7e6cca7fe8085e9fc,1.13109E+17
0x03818238e73d227b3491494d4f091178ff719283,1.12813E+17
0xb80b25ac87db61c868b7d6b45fe830d195406fe7,1.12695E+17
0x0e3c29bd79a8f40f1d42bceaca2352d1236b86ce,1.12423E+17
0x5421b740279770f8b06947f932f1290438c044c7,1.12351E+17
0x84acfe5b715947666c3aca113dc21d2ca277f17b,1.123E+17
0xab9a2e8cf44ef119e9997469c26edb3ce7a335de,1.12282E+17
0xba054d2799f817329e6fd8d3c04333324ff03e26,1.1203E+17
0x2bae860ea79aaf9e259342da115ae89c4f333184,1.11884E+17
0x0cb75dd103cc08fbcf13a3ff3b1dd94ace30c5ef,1.11673E+17
0xa7c96051ffa0e628b52124ee77907a8f4a030ae0,1.1157E+17
0x54ba00d6b3d90a637dfa7682b545c7b997956d2f,1.1108E+17
0x0d3b74b57282a55d1c8f64e00503d4fe07064cf4,1.11E+17
0x105cbe66ddf2cbba7e6bf1cf37e727de16ce5290,1.11E+17
0x0bb9c5b55eb659e29ea04b5c698cc24b6adda0ab,1.1087E+17
0x431f53e9e312ab56d741a5b2969d3222b332178b,1.10815E+17
0x7245a976def331512491a3500ca05780a9054bb6,1.10784E+17
0x22f20714d11df18f221f06b8cf6d59578d83e8e7,1.10755E+17
0x1f5b962e2198ec038fd8759187229d280f872402,1.10429E+17
0x220930717fd055efac0ec70b1c61b1ea22a4372d,1.10407E+17
0x3b35e3654dce5f709a0cc450d1839d15189ae6af,1.10342E+17
0x04398aa4c194970b71582267a5ed5ee3a9346df6,1.1017E+17
0x36e06da224f1b86a96af6098b2ca2b4a378ecd30,1.10144E+17
0x27002b6bebad5f2adceb7d78d42a2d355f160f90,1.1009E+17
0x6911a2f0d8b5dd7c99c5df87289b0a16372fa33d,1.10012E+17
0xe8dc42409bb7f2d8812154f33596ba539d8ab34f,1.10004E+17
0x00b7dc7a63cc3a7daf74bcf7ef3c29745a2d2201,1.1E+17
0x18d8ba0e5fc30b2b5e3ef53260687e488e490472,1.1E+17
0x1cd9930c9779488f847f7e52255d8f53b975b762,1.1E+17
0x251b96b8b28e0db7cace926bd6f1a9ad0981a06b,1.1E+17
0x87ed477bce8edc5dcf37edd30d4e5b5f844a153b,1.1E+17
0x9eb9c80945a90a6bfa08f4b3de890f38c2730114,1.1E+17
0xb34c74eee100bee14979369a8651154844f8e027,1.1E+17
0xf0f3adff1f66f3697838dc389cfc36a75a02238b,1.1E+17
0x0736e2e675fd591f6095dde94f279316c4f4c941,1.1E+17
0x4a7be59b0ed8ce0f478179403efe6957f0540e2a,1.09901E+17
0x41e63660420e0cd29d7c6253b7da2e2cc70252df,1.09425E+17
0x0baee1d8d1bb88ea9b3f6b9f1b518dcd8a14f5dd,1.09012E+17
0x63527df3ea42251a74d284bc5b1549e67b77f4b6,1.09E+17
0x04d75beadeb081fc23771d7e84a70855c9c9db00,1.09E+17
0xb67ae45e69cdc6f61d8f88ce79424d1987ffddd3,1.08644E+17
0xc47ceabf321034611ba13d08fa433812238d99b3,1.08625E+17
0xabceb75485ab14755ed7c0e1c0c0422d313ae9a7,1.08357E+17
0xcbb98f227ef4dd340b2065ad42c24e96a28be3ca,1.08347E+17
0x0161222a48437bf1f621527ca9a3a00234f408f6,1.08089E+17
0xcfadd70ae5bd5d998298350c5270382bd722bfda,1.08026E+17
0x23f440dc782c8c285840e1b1f7dfffec004c2300,1.079E+17
0x79bd71a4765d41343aaa1a3e4f03ef6dc804f3cc,1.07754E+17
0x475050b473f1419189019e3acac3f92aa239e0b3,1.07666E+17
0xaba19388073b128df16f80b50351d3f22a7c7237,1.07575E+17
0x502100ae5e67f3fed4372816e8c1461ba092b987,1.0748E+17
0x4001b4cd3242a41432fe9ae174f8dc7a9cdda848,1.07394E+17
0x54dc8efe61cd9d1ba4e6cc0648ca93c030e8261b,1.07296E+17
0x96c8becf6877bb5b7f4018914ee50f0420a43cf6,1.07122E+17
0xcaae2f81ad945c5af3c852cd71bb6616837446d3,1.07104E+17
0x663d0d3d8d948c4558cac297dc75b2c71041bd4a,1.07E+17
0x50168a5d064c6d288d7e8cd5e4a5d1f3101b31df,1.06986E+17
0x055245b80afbee67aa033887c4fe93c868f52e6b,1.06838E+17
0xf4539e37c7c3cca246d843255614b7b073f300e5,1.06649E+17
0x6c897f4ee2830e5a341ff197cb4903518803cea4,1.06638E+17
0x6830c37637f8e7145a4b8f4f299aef95d7c51e0f,1.0655E+17
0x4450a1a0ac64c16939fe10d0db40ea5ab8e93403,1.06544E+17
0xc1e44c212ed2a17f30ac153563e67dad547e5db3,1.06486E+17
0xc3dd79b4f7eb815ce53a51cee7740f0074d7a94c,1.06322E+17
0x0bfc3b802a42f4d9cb2b4258f7291b423071f567,1.06182E+17
0x193f980bffbe5fe835ac74c54a74d997cb159afc,1.06161E+17
0x5826357ae8dda062edced5aa7bb37dcdfdb5205a,1.0608E+17
0xf933dc2dfbc0fcef7590f9a47068eab8d4c84a4f,1.0602E+17
0x557dbcae39a72926ea0178a5e77b756ab664c48f,1.06E+17
0x09949ace64c1e19e07115aa359bb8c34315ab5f7,1.05475E+17
0x7c97c7c0220e70482fa0624bbf8ae3376fc2e98d,1.05375E+17
0xf5addd1dabdb3c77d36e2f73645067858c2309db,1.05218E+17
0xdf1212c21996913b8837caed6fd55304a3dad0b7,1.0501E+17
0x01d57fad8a876a01a91cd5c3388ae588956e3e74,1.05E+17
0x59f74bc2bba0f6250682c7d5e9b3631f0b1b7076,1.05E+17
0xe31a5d33176b87aa050e3e9547693dbb97fb0c6e,1.05E+17
0x4aa565ba04f8010cd79b486d2b00c6da909fc2c8,1.04827E+17
0xd07876d7a3e265f07d665b74d9a923407faf9b11,1.04745E+17
0x4c95c2b77c9380c66e7be4659b5673b255e7495e,1.04551E+17
0xac9b90c6ccfcf5497286a7b73eee639bac36cfda,1.04502E+17
0x0af38fde96bd1dc5f2481ee927ec213588fdac91,1.04366E+17
0x133b0481f0f31c22bb3363c36255c38ff62e7f60,1.04315E+17
0x1d04ee48e4db2f05f85896fd08f7d204402df01a,1.03968E+17
0x71a37df0cc63ba6d474d43b8cb34e4e19b081b02,1.03565E+17
0x219f857bccda302c8be8cb5f03b6783d0ed4a4c2,1.03564E+17
0x0ffd1bfd39328e2efbd2e2b148a2c00d5c505248,1.03348E+17
0x7d8dda463efa091b94011f7a95abd06e76762283,1.0334E+17
0xaf7de45d768fe1daa9a0b612e43b3509ff948c42,1.03022E+17
0xa6aab0830ef35b954e43917dba010e32af3fb675,1.03017E+17
0xd169cd28f168fcc313cf2aaa1258addf2c10340b,1.03E+17
0xfbe7a48a95df79490b15fa483fe187a5059cef0e,1.0293E+17
0x3410f19e1a89107cf45dcd55c6d9f15ed52db72d,1.02906E+17
0x0299cad877ed27d66ea877d3a713c0c9485b038c,1.02784E+17
0xc76fd604b0daefeea2d6f9c3ee61ad821b44e244,1.02457E+17
0x03cb1016aa69e73a747dae726f5fe9b880cf6e26,1.02404E+17
0x0bf80ca8e015ab4da83bdfe4b2168536e5f5d02b,1.02258E+17
0x60839277ef8bd63c5922541e425f30a2e5b75e42,1.02206E+17
0x0c5cd3c97676badb1c10747f75d38b594ef31916,1.02E+17
0xb2e045d33f3e56b0414fbc9dac4cecfa3b030de7,1.02E+17
0xe6ea4473f0456a20f11dd0bce50c36475c6bf581,1.01932E+17
0xae2ab0e8b97ab1d5cda7e88f2e257794b7627313,1.01669E+17
0x0a9dab5c43dfe7c35d52f65f560f1d357247a1eb,1.01646E+17
0x110c0ddb056f48140001c4827cad338041c0543d,1.01561E+17
0x8a6cfa62bc5984b78783ab3e08e053412451fc78,1.01507E+17
0xe79e7871270ca8ec75b8bd7e80b9d3cecf52b640,1.01267E+17
0x3ddd23333ffc469b2921ab3f0c9c50437e3ab1c1,1.01239E+17
0x838877d5d99b2842fa978d82a142a617cbb23594,1.01E+17
0x65032bf76f628f47b69241a167d4e74b83987ec7,1.00841E+17
0xcc2903ef8b07232753dd4fc02da0f58b78f31789,1.0082E+17
0x0869f2770af6c0c6004828154a95f2d25e6c5606,1.00776E+17
0x6f6fd8fedfe16bb3a9af3cdabbf3a99fde587bc3,1.00669E+17
0x8071586f92bda0e6e4cf844f0502e9548a00529a,1.00457E+17
0xd9bee503803a4c75f2d480b1dee929b809488d3e,1.0044E+17
0xccd2423c01ea3074bdb1bf4fc25ff643d59ab954,1.00433E+17
0x6dfa2d6e8899ba44cf0dc7f7de25298f278c254d,1.00374E+17
0x41c6d1c88b11f0bb681d6d28695e6ba06e7e732b,1.00366E+17
0xb027e102edd03edebc5161292ab64466ca7c9482,1.00337E+17
0x0c5edcafc334176185c0736346a695fb8f866a72,1.0033E+17
0x6d8d4bd3aecd176ef5d0beb8329cf34b0fa25695,1.00325E+17
0x4a255fc38ba444b6c385307a7fb0bc6280c9f90b,1.00292E+17
0xc19011925cd6b62a49aeb6cbeaec4cc3257b71fe,1.00288E+17
0x40108818f2ec8bc3b10c750986243b92f23b7fac,1.00265E+17
0x05ec00a83fe2a8bb3fc49d47cf0bd2aca31e1525,1.0025E+17
0x7ce686b9203998b696a856b2e2041f9489752715,1.0025E+17
0x06b1a0300bd51b5c9d7c776742d152b8c90518f0,1.00247E+17
0x935055c1346232d4476eac3a87db5fdc397df7db,1.00246E+17
0x0de8c6a926c3c78f0e65cc925ee56897b254e2ea,1.00243E+17
0x9463c5fc8541470a96a5dbe6d5c7834787144b19,1.00239E+17
0x082088837fe22f1cce9387721f43d66f772b4fe0,1.00238E+17
0x0004db3ed0a60659bf24af1517d245dd7ef75c2c,1.00231E+17
0xc123a8ba38e2efcee8813d208ae927d99793fbe7,1.00217E+17
0xf55331dd551969adc0223a91f9500f8a5a4724ee,1.00216E+17
0xaed003a0f271740bdccb4464550fa22bce155914,1.00213E+17
0x3a6217e508be525959e47eeadd695f3985a640c8,1.00208E+17
0x845b99774c50f3d14d4ded8d247165286787b751,1.00201E+17
0x8d6feb2a9d58cad03c90dc9ab9a31764a79bfe65,1.00185E+17
0xf65f919b2041ef499af2206fba8ec2976a3571ff,1.00183E+17
0x96666057f0a541f9a30600caaac5198b1a9c9c13,1.00182E+17
0x545df14de3900a5318493e225680f19cd1dd4df6,1.00181E+17
0x79ae998ac105203860229451d8b037c412bc78c0,1.00165E+17
0x8e750daea88cb850c60b75f3abbf805b0e6537f7,1.00161E+17
0x54c9ab41322b5bc9ed3a67795ecd5adec06c31e2,1.00151E+17
0x0bbdc1fbda8ba637752c54a3a594061f43b1389f,1.00151E+17
0x5b60b1ba54e42d601a98b4847b193b7b094fd049,1.00146E+17
0xc6d3428f57809342914bb6ea5833534ac2601952,1.00142E+17
0x0321028c3f5dd7cccb52935af4b020901c9dc8c6,1.00132E+17
0x0cebe82c934da644a04d174c468e544f9c6ec234,1.00127E+17
0xc47ac63a4da587696168a9f52416fe5c2bb8290b,1.00111E+17
0x62cfbe09c9e2e62cc59379c71be899bf8aa4a722,1.00111E+17
0x2e9ebe31d6044f3802a66160080f2f73a234de6e,1.0011E+17
0xfb46ff24570000b5d6a16b1acccee42b5474705b,1.0011E+17
0xe8c14e24fd55fbf650ee5fa934eed98817f99957,1.00104E+17
0xdeb4fa17ca12335d64d75624c2c565c5377dce72,1.00102E+17
0xbd6bdb4d0ba243baa244a7784812c354d8eba6ba,1.00094E+17
0x28d288712ce93e80b3750119affae312298d885a,1.00094E+17
0x55aeab722459094cc8bba35f429a51982297122b,1.00091E+17
0xeba1f1fee6993674bcde895c07146fe8393a7326,1.00091E+17
0x8d754ca8c92e497d41e3fb8c3e03326e27bc14c2,1.0009E+17
0x8484f4c01c011b310cc51cb79e09728e1166d9da,1.00087E+17
0x0a761a2b0a76cd378357d2046f0eb66ee72421c9,1.00074E+17
0x06578594925603f71929831e0694015d6595b0ce,1.00074E+17
0x1fae51782c097c207275fcc1771dcc5fc6de0a71,1.00074E+17
0x73bb9ca0de91386d3a6397d43740d60c593d539d,1.00073E+17
0xcfd3debf263b231a446f729b2e15a685c6bedc9d,1.00069E+17
0xe03a9f0fb59c558d14e00630b1d279d43d958335,1.00067E+17
0x04783f43d45e4532651fb9d7020ea6d32e7f1837,1.00063E+17
0x32d8c0708d7f990195d7821d745750f902b28f80,1.00063E+17
0x06a27c30f66ff65a00cbaf795907599928c45d84,1.00063E+17
0xd353614cea62fdae4da3f5ac827c1ec88c04ed67,1.00062E+17
0xd443676d5a0698cb202563fa04739f1c05bc5017,1.00059E+17
0xc360d1cc0dc859227c818c7115ca7c10da4c28fd,1.00056E+17
0x751561c13472772f605d7e6747b28a3d69604e13,1.0005E+17
0xb43bbf2b79097f8816d9fa216d798922e2a4610c,1.00047E+17
0x2dc12eac1563591eba0f55ecc788e7bef27f62e1,1.00039E+17
0x041af3b7d75a3de3461871c29baed270aa11f538,1.00034E+17
0x22b8f6b9f7ac332e4fec9e55133e755560a1773a,1.00033E+17
0x0620dd3ab557963ce50917c6d01409cee3971080,1.00032E+17
0x9f5b5e262fee5f53c70ab54e526650fd74466aa4,1.00026E+17
0x2521860760695a62026f89482f6108921cf5a111,1.00022E+17
0x78f402f6acb82eccddcac4ea8c426e2f1e88a2bb,1.00021E+17
0x27c4a0f5ea46644e825da5a13dbfca35b8b9d49d,1.0002E+17
0x9796ab55f0dc0ed516c5da63e53c13b590276554,1.00015E+17
0x2ff634ddb3498a19d0e1c73c45a93ea9d0784b3c,1.00011E+17
0x908f10038b41bab7475c6aa296967e52fdc8d0ed,1.00006E+17
0x339da6a255b74163a99f534a91de1379b0917905,1.00005E+17
